Concurso,Data,Jogo_Num,Mandante,Gols_Mandante,Visitante,Gols_Visitante,Campeonato,Dia_Semana,Torneio_Exato
215,29/05/2006,1,FLUMINENSE,1,FLAMENGO,0,,Domingo,Campeonato Brasileiro - Série A
215,29/05/2006,2,SANTOS,2,CORINTHIANS,0,,Domingo,Campeonato Brasileiro - Série A
215,29/05/2006,3,VASCO DA GAMA,1,SAO PAULO,1,,Domingo,Campeonato Brasileiro - Série A
215,29/05/2006,4,INTERNACIONAL,1,CRUZEIRO,1,,Domingo,Campeonato Brasileiro - Série A
215,29/05/2006,5,PALMEIRAS,0,GREMIO,1,,Domingo,Campeonato Brasileiro - Série A
215,29/05/2006,6,PONTE PRETA,2,PARANA,5,,Sábado,Campeonato Brasileiro - Série B/C
215,29/05/2006,7,FIGUEIRENSE,0,FORTALEZA,0,,Sábado,Campeonato Brasileiro (Série B/C/D)
215,29/05/2006,8,ATLETICO,1,VILA NOVA,1,,Sábado,Campeonato Brasileiro - Série A
215,29/05/2006,9,SANTO ANDRE,2,CORITIBA,1,,Sábado,Campeonato Brasileiro (Série B/C/D)
215,29/05/2006,10,MARILIA,1,GUARANI,0,,Sábado,Campeonato Brasileiro - Série B/C
215,29/05/2006,11,PAYSANDU,0,SPORT,1,,Sábado,Campeonato Brasileiro - Série B/C
215,29/05/2006,12,ATHLETICO,1,JUVENTUDE,0,,Sábado,Campeonato Brasileiro - Série A
215,29/05/2006,13,GOIAS,2,SAO CAETANO,1,,Domingo,Campeonato Brasileiro (Série B/C/D)
215,29/05/2006,14,SANTA CRUZ,1,BOTAFOGO,1,,Domingo,Campeonato Brasileiro - Série A
216,05/06/2006,1,BRASIL,4,NOVA ZELANDIA,0,,Domingo,Seleções (Copa/Eliminatórias/Amistosos)
216,05/06/2006,2,CORINTHIANS,0,FLAMENGO,2,,Domingo,Campeonato Brasileiro - Série A
216,05/06/2006,3,FLUMINENSE,2,INTERNACIONAL,3,,Sábado,Campeonato Brasileiro - Série A
216,05/06/2006,4,SANTOS,0,BOTAFOGO,0,,Domingo,Campeonato Brasileiro - Série A
216,05/06/2006,5,FORTALEZA,0,CRUZEIRO,2,,Sábado,Campeonato Brasileiro - Série A
216,05/06/2006,6,ATHLETICO,2,PALMEIRAS,0,,Domingo,Campeonato Brasileiro - Série A
216,05/06/2006,7,GOIAS,1,PARANA,2,,Domingo,Campeonato Brasileiro (Série B/C/D)
216,05/06/2006,8,PONTE PRETA,3,FIGUEIRENSE,0,,Domingo,Campeonato Brasileiro - Série B/C
216,05/06/2006,9,PAULISTA,1,NAUTICO,0,,Sábado,Campeonato Brasileiro - Série B/C
216,05/06/2006,10,MARILIA,1,CORITIBA,0,,Sábado,Campeonato Brasileiro (Série B/C/D)
216,05/06/2006,11,BRASILIENSE,1,ATLETICO,0,,Sábado,Campeonato Brasileiro - Série A
216,05/06/2006,12,GREMIO,1,SAO CAETANO,1,,Sábado,Campeonato Brasileiro - Série A
216,05/06/2006,13,VASCO DA GAMA,2,SANTA CRUZ,1,,Domingo,Campeonato Brasileiro (Série B/C/D)
216,05/06/2006,14,JUVENTUDE,1,SAO PAULO,1,,Domingo,Campeonato Brasileiro - Série A
217,14/06/2006,1,BRASIL,1,CROACIA,0,,Terça-feira,Seleções (Copa/Eliminatórias/Amistosos)
217,14/06/2006,2,FRANCA,0,SUICA,0,,Terça-feira,Seleções (Copa/Eliminatórias/Amistosos)
217,14/06/2006,3,ARGENTINA,2,COSTA DO MARFIM,1,,Sábado,Seleções (Copa/Eliminatórias/Amistosos)
217,14/06/2006,4,SERVIA MONTENEGRO,0,HOLANDA,1,,Domingo,Seleções (Copa/Eliminatórias/Amistosos)
217,14/06/2006,5,ESPANHA,4,UCRANIA,0,,Quarta-feira,Seleções (Copa/Eliminatórias/Amistosos)
217,14/06/2006,6,ITALIA,2,GANA,0,,Segunda-feira,Seleções (Copa/Eliminatórias/Amistosos)
217,14/06/2006,7,ANGOLA,0,PORTUGAL,1,,Domingo,Seleções (Copa/Eliminatórias/Amistosos)
217,14/06/2006,8,AUSTRALIA,3,JAPAO,1,,Segunda-feira,Seleções (Copa/Eliminatórias/Amistosos)
217,14/06/2006,9,ESTADOS UNIDOS,0,REPUBLICA TCHECA,3,,Segunda-feira,Campeonato Brasileiro (Série B/C/D)
217,14/06/2006,10,COREIA DO SUL,2,TOGO,1,,Terça-feira,Copa do Brasil / Libertadores (Fases Finais)
217,14/06/2006,11,TRINIDAD E TOBAGO,0,SUECIA,0,,Sábado,Campeonato Brasileiro (Série B/C/D)
217,14/06/2006,12,MEXICO,3,IRA,1,,Domingo,Seleções (Copa/Eliminatórias/Amistosos)
217,14/06/2006,13,TUNISIA,2,ARABIA SAUDITA,2,,Quarta-feira,Copa do Brasil / Libertadores (Fases Finais)
217,14/06/2006,14,ALEMANHA,1,POLONIA,0,,Quarta-feira,Seleções (Copa/Eliminatórias/Amistosos)
218,22/06/2006,1,BRASIL,2,AUSTRALIA,0,,Domingo,Seleções (Copa/Eliminatórias/Amistosos)
218,22/06/2006,2,HOLANDA,0,ARGENTINA,0,,Quarta-feira,Seleções (Copa/Eliminatórias/Amistosos)
218,22/06/2006,3,EQUADOR,0,ALEMANHA,3,,Terça-feira,Seleções (Copa/Eliminatórias/Amistosos)
218,22/06/2006,4,REP.TCHECA,0,ITALIA,2,,Quinta-feira,Seleções (Copa/Eliminatórias/Amistosos)
218,22/06/2006,5,JAPAO,1,BRASIL,4,,Quinta-feira,Seleções (Copa/Eliminatórias/Amistosos)
218,22/06/2006,6,ITALIA,1,ESTADOS UNIDOS,1,,Sábado,Seleções (Copa/Eliminatórias/Amistosos)
218,22/06/2006,7,FRANCA,1,COREIA DO SUL,1,,Domingo,Seleções (Copa/Eliminatórias/Amistosos)
218,22/06/2006,8,JAPAO,0,CROACIA,0,,Domingo,Seleções (Copa/Eliminatórias/Amistosos)
218,22/06/2006,9,ESPANHA,3,TUNISIA,1,,Segunda-feira,Seleções (Copa/Eliminatórias/Amistosos)
218,22/06/2006,10,COSTA RICA,1,POLONIA,2,,Terça-feira,Copa do Brasil / Libertadores (Fases Finais)
218,22/06/2006,11,PARAGUAI,2,TRINIDAD E TOBAGO,0,,Terça-feira,Seleções (Copa/Eliminatórias/Amistosos)
218,22/06/2006,12,SUECIA,2,INGLATERRA,2,,Terça-feira,Seleções (Copa/Eliminatórias/Amistosos)
218,22/06/2006,13,PORTUGAL,2,MEXICO,1,,Quarta-feira,Seleções (Copa/Eliminatórias/Amistosos)
218,22/06/2006,14,CROACIA,2,AUSTRALIA,2,,Quinta-feira,Seleções (Copa/Eliminatórias/Amistosos)
219,27/06/2006,1,BRASIL,3,GANA,0,,Terça-feira,Seleções (Copa/Eliminatórias/Amistosos)
219,27/06/2006,2,ITALIA,1,AUSTRALIA,0,,Segunda-feira,Seleções (Copa/Eliminatórias/Amistosos)
219,27/06/2006,3,ALEMANHA,2,SUECIA,0,,Sábado,Seleções (Copa/Eliminatórias/Amistosos)
219,27/06/2006,4,INGLATERRA,1,EQUADOR,0,,Domingo,Seleções (Copa/Eliminatórias/Amistosos)
219,27/06/2006,5,ARGENTINA,1,MEXICO,1,,Sábado,Seleções (Copa/Eliminatórias/Amistosos)
219,27/06/2006,6,PORTUGAL,1,HOLANDA,0,,Domingo,Seleções (Copa/Eliminatórias/Amistosos)
219,27/06/2006,7,ATIBAIA,1,CAMPINAS,3,,Sábado,Campeonato Brasileiro (Série B/C/D)
219,27/06/2006,8,BOA VIAGEM,1,TIRADENTES,0,,Domingo,Campeonato Brasileiro (Série B/C/D)
219,27/06/2006,9,CRATEUS,1,CRATO,2,,Domingo,Campeonato Brasileiro (Série B/C/D)
219,27/06/2006,10,PIRAMBU,3,LAGARTENSE,1,,Domingo,Campeonato Brasileiro (Série B/C/D)
219,27/06/2006,11,ITABAIANA,3,GUARANY,0,,Domingo,Campeonato Brasileiro (Série B/C/D)
219,27/06/2006,12,SERGIPE,1,CONFIANCA,0,,Domingo,Campeonato Brasileiro - Série B/C
219,27/06/2006,13,ARAGUAINA,2,TOCANTINOPOLIS,1,,Sábado,Campeonato Brasileiro (Série B/C/D)
219,27/06/2006,14,COXIM,0,S. E. R. CHAPADAO,0,,Domingo,Campeonato Brasileiro (Série B/C/D)
220,03/07/2006,1,BRASIL,0,FRANCA,1,,Sábado,Seleções (Copa/Eliminatórias/Amistosos)
220,03/07/2006,2,INGLATERRA,0,PORTUGAL,0,,Sábado,Seleções (Copa/Eliminatórias/Amistosos)
220,03/07/2006,3,ITALIA,3,UCRANIA,0,,Sexta-feira,Seleções (Copa/Eliminatórias/Amistosos)
220,03/07/2006,4,ALEMANHA,1,ARGENTINA,1,,Sexta-feira,Seleções (Copa/Eliminatórias/Amistosos)
220,03/07/2006,5,TOCANTINOPOLIS,2,ARAGUAINA,2,,Domingo,Campeonato Brasileiro (Série B/C/D)
220,03/07/2006,6,GUARIBA,0,JABOTICABAL,1,,Domingo,Campeonato Brasileiro (Série B/C/D)
220,03/07/2006,7,CATANDUVENSE,3,JOSE BONIFACIO,0,,Domingo,Campeonato Brasileiro (Série B/C/D)
220,03/07/2006,8,SUZANO,1,JACAREI,4,,Domingo,Campeonato Brasileiro (Série B/C/D)
220,03/07/2006,9,CAMPO LIMPO,0,CAMPINAS,1,,Domingo,Campeonato Brasileiro (Série B/C/D)
220,03/07/2006,10,LENCOENSE,0,FORCA,3,,Domingo,Campeonato Brasileiro (Série B/C/D)
220,03/07/2006,11,CAPIVARIANO,2,ATIBAIA,1,,Domingo,Campeonato Brasileiro (Série B/C/D)
220,03/07/2006,12,HORIZONTE,3,ITAPAJE,1,,Domingo,Campeonato Brasileiro (Série B/C/D)
220,03/07/2006,13,TIRADENTES,1,TRAIRIENSE,1,,Domingo,Campeonato Brasileiro (Série B/C/D)
220,03/07/2006,14,URUBURETAMA,1,BOA VIAGEM,1,,Domingo,Campeonato Brasileiro (Série B/C/D)
221,13/07/2006,1,CRUZEIRO,2,CORINTHIANS,0,,Quarta-feira,Copa do Brasil / Libertadores (Fases Finais)
221,13/07/2006,2,SAO PAULO,2,GREMIO,1,,Quarta-feira,Copa do Brasil / Libertadores (Fases Finais)
221,13/07/2006,3,SAO CAETANO,1,BOTAFOGO,1,,Quarta-feira,Copa do Brasil / Libertadores (Fases Finais)
221,13/07/2006,4,FIGUEIRENSE,2,SANTOS,1,,Quarta-feira,Copa do Brasil / Libertadores (Fases Finais)
221,13/07/2006,5,FLUMINENSE,3,JUVENTUDE,2,,Quarta-feira,Copa do Brasil / Libertadores (Fases Finais)
221,13/07/2006,6,ATLETICO,1,SANTO ANDRE,1,,Terça-feira,Copa do Brasil / Libertadores (Fases Finais)
221,13/07/2006,7,BRASILIENSE,2,AVAI,0,,Terça-feira,Copa do Brasil / Libertadores (Fases Finais)
221,13/07/2006,8,ITUANO,1,PAYSANDU,1,,Terça-feira,Copa do Brasil / Libertadores (Fases Finais)
221,13/07/2006,9,CEARA,1,MARILIA,1,,Terça-feira,Copa do Brasil / Libertadores (Fases Finais)
221,13/07/2006,10,CRB,2,CORITIBA,2,,Terça-feira,Copa do Brasil / Libertadores (Fases Finais)
221,13/07/2006,11,VILA NOVA,1,SPORT,1,,Terça-feira,Copa do Brasil / Libertadores (Fases Finais)
221,13/07/2006,12,GUARANI,3,GAMA,1,,Terça-feira,Copa do Brasil / Libertadores (Fases Finais)
221,13/07/2006,13,ATHLETICO,0,FORTALEZA,0,,Quarta-feira,Copa do Brasil / Libertadores (Fases Finais)
221,13/07/2006,14,INTERNACIONAL,2,PONTE PRETA,0,,Quarta-feira,Copa do Brasil / Libertadores (Fases Finais)
222,17/07/2006,1,FLAMENGO,0,VASCO DA GAMA,1,,Domingo,Campeonato Brasileiro - Série A
222,17/07/2006,2,PALMEIRAS,1,CORINTHIANS,0,,Domingo,Campeonato Brasileiro - Série A
222,17/07/2006,3,JUVENTUDE,2,INTERNACIONAL,0,,Domingo,Campeonato Brasileiro - Série A
222,17/07/2006,4,PARANA,2,ATHLETICO,1,,Domingo,Campeonato Brasileiro - Série A
222,17/07/2006,5,CRUZEIRO,0,GOIAS,0,,Domingo,Campeonato Brasileiro - Série A
222,17/07/2006,6,BOTAFOGO,4,PONTE PRETA,1,,Sábado,Campeonato Brasileiro - Série A
222,17/07/2006,7,FORTALEZA,1,SANTA CRUZ,4,,Domingo,Campeonato Brasileiro (Série B/C/D)
222,17/07/2006,8,GUARANI,1,PAYSANDU,1,,Sábado,Campeonato Brasileiro - Série B
222,17/07/2006,9,CORITIBA,2,PAULISTA,1,,Sábado,Campeonato Brasileiro (Série B/C/D)
222,17/07/2006,10,AVAI,2,ATLETICO,0,,Sábado,Campeonato Brasileiro - Série A
222,17/07/2006,11,NAUTICO,2,SPORT,1,,Sábado,Campeonato Brasileiro - Série B/C
222,17/07/2006,12,SAO PAULO,2,FIGUEIRENSE,1,,Sábado,Campeonato Brasileiro - Série A
222,17/07/2006,13,SAO CAETANO,2,SANTOS,0,,Domingo,Campeonato Brasileiro - Série A
222,17/07/2006,14,GREMIO,4,FLUMINENSE,4,,Domingo,Campeonato Brasileiro - Série A
223,24/07/2006,1,INTERNACIONAL,0,BOTAFOGO,0,,Domingo,Campeonato Brasileiro - Série A
223,24/07/2006,2,PONTE PRETA,1,SAO PAULO,3,,Domingo,Campeonato Brasileiro - Série A
223,24/07/2006,3,GOIAS,1,PALMEIRAS,3,,Domingo,Campeonato Brasileiro - Série A
223,24/07/2006,4,PARANA,1,CRUZEIRO,0,,Sábado,Campeonato Brasileiro - Série A
223,24/07/2006,5,SANTA CRUZ,3,FLAMENGO,0,,Domingo,Campeonato Brasileiro - Série A
223,24/07/2006,6,CORINTHIANS,2,FORTALEZA,2,,Sábado,Campeonato Brasileiro - Série A
223,24/07/2006,7,FIGUEIRENSE,2,GREMIO,0,,Sábado,Campeonato Brasileiro - Série A
223,24/07/2006,8,CORITIBA,2,VILA NOVA,1,,Sábado,Campeonato Brasileiro - Série B/C
223,24/07/2006,9,MARILIA,4,NAUTICO,0,,Sábado,Campeonato Brasileiro - Série B/C
223,24/07/2006,10,CEARA,0,CRB,0,,Sábado,Campeonato Brasileiro - Série B/C
223,24/07/2006,11,ITUANO,1,PORTUGUESA,1,,Sábado,Campeonato Brasileiro - Série B/C
223,24/07/2006,12,FLUMINENSE,2,SAO CAETANO,2,,Sábado,Campeonato Brasileiro - Série A
223,24/07/2006,13,SANTOS,3,JUVENTUDE,2,,Domingo,Campeonato Brasileiro - Série A
223,24/07/2006,14,VASCO DA GAMA,2,ATHLETICO,1,,Domingo,Campeonato Brasileiro - Série A
224,31/07/2006,1,SAO PAULO,0,SANTOS,4,,Domingo,Campeonato Brasileiro - Série A
224,31/07/2006,2,FLUMINENSE,1,BOTAFOGO,1,,Domingo,Campeonato Brasileiro - Série A
224,31/07/2006,3,INTERNACIONAL,0,GREMIO,0,,Domingo,Campeonato Brasileiro - Série A
224,31/07/2006,4,VASCO DA GAMA,1,CRUZEIRO,0,,Domingo,Campeonato Brasileiro - Série A
224,31/07/2006,5,ATHLETICO,1,FLAMENGO,0,,Domingo,Campeonato Brasileiro - Série A
224,31/07/2006,6,SAO CAETANO,1,PONTE PRETA,1,,Sábado,Campeonato Brasileiro - Série B/C
224,31/07/2006,7,JUVENTUDE,1,FIGUEIRENSE,0,,Sábado,Campeonato Brasileiro (Série B/C/D)
224,31/07/2006,8,BRASILIENSE,0,GAMA,2,,Sábado,Campeonato Brasileiro (Série B/C/D)
224,31/07/2006,9,NAUTICO,2,CORITIBA,2,,Sábado,Campeonato Brasileiro - Série B/C
224,31/07/2006,10,CEARA,2,SPORT,2,,Sábado,Campeonato Brasileiro (Série B/C/D)
224,31/07/2006,11,ATLETICO,2,PORTUGUESA,1,,Sábado,Campeonato Brasileiro - Série A
224,31/07/2006,12,GOIAS,1,FORTALEZA,1,,Domingo,Campeonato Brasileiro (Série B/C/D)
224,31/07/2006,13,PALMEIRAS,4,PARANA,2,,Sábado,Campeonato Brasileiro - Série A
224,31/07/2006,14,SANTA CRUZ,1,CORINTHIANS,0,,Domingo,Campeonato Brasileiro - Série A
225,07/08/2006,1,SANTOS,2,INTERNACIONAL,1,,Domingo,Campeonato Brasileiro - Série A
225,07/08/2006,2,BOTAFOGO,1,SAO PAULO,1,,Domingo,Campeonato Brasileiro - Série A
225,07/08/2006,3,PARANA,2,VASCO DA GAMA,1,,Domingo,Campeonato Brasileiro (Série B/C/D)
225,07/08/2006,4,GREMIO,1,JUVENTUDE,0,,Sábado,Campeonato Brasileiro - Série A
225,07/08/2006,5,CORINTHIANS,2,ATHLETICO,1,,Sábado,Campeonato Brasileiro - Série A
225,07/08/2006,6,PONTE PRETA,3,FLUMINENSE,0,,Domingo,Campeonato Brasileiro - Série A
225,07/08/2006,7,FIGUEIRENSE,1,SAO CAETANO,1,,Sábado,Campeonato Brasileiro (Série B/C/D)
225,07/08/2006,8,PAYSANDU,2,ATLETICO,2,,Sábado,Campeonato Brasileiro - Série A
225,07/08/2006,9,SANTO ANDRE,1,BRASILIENSE,0,,Sábado,Campeonato Brasileiro (Série B/C/D)
225,07/08/2006,10,SAO RAIMUNDO,2,NAUTICO,2,,Sábado,Campeonato Brasileiro - Série B/C
225,07/08/2006,11,ITUANO,2,GUARANI,2,,Sábado,Campeonato Brasileiro - Série B
225,07/08/2006,12,CRUZEIRO,3,SANTA CRUZ,3,,Domingo,Campeonato Brasileiro - Série A
225,07/08/2006,13,FORTALEZA,0,PALMEIRAS,0,,Domingo,Campeonato Brasileiro - Série A
225,07/08/2006,14,FLAMENGO,1,GOIAS,0,,Sábado,Campeonato Brasileiro - Série A
226,14/08/2006,1,CRUZEIRO,2,FLUMINENSE,3,,Domingo,Campeonato Brasileiro - Série A
226,14/08/2006,2,BOTAFOGO,1,PALMEIRAS,3,,Domingo,Campeonato Brasileiro - Série A
226,14/08/2006,3,JUVENTUDE,0,VASCO DA GAMA,0,,Sábado,Campeonato Brasileiro (Série B/C/D)
226,14/08/2006,4,PARANA,1,SANTOS,1,,Domingo,Campeonato Brasileiro - Série A
226,14/08/2006,5,SAO PAULO,2,GOIAS,1,,Domingo,Campeonato Brasileiro - Série A
226,14/08/2006,6,FLAMENGO,0,PONTE PRETA,0,,Sábado,Campeonato Brasileiro - Série A
226,14/08/2006,7,SAO CAETANO,2,SANTA CRUZ,0,,Sábado,Campeonato Brasileiro (Série B/C/D)
226,14/08/2006,8,GUARANI,2,CEARA,1,,Sábado,Campeonato Brasileiro - Série B/C
226,14/08/2006,9,GAMA,1,NAUTICO,3,,Sábado,Campeonato Brasileiro - Série B/C
226,14/08/2006,10,CRB,3,SANTO ANDRE,0,,Sábado,Campeonato Brasileiro - Série B/C
226,14/08/2006,11,VILA NOVA,2,BRASILIENSE,0,,Sábado,Campeonato Brasileiro - Série B/C
226,14/08/2006,12,FORTALEZA,1,INTERNACIONAL,2,,Domingo,Campeonato Brasileiro - Série A
226,14/08/2006,13,GREMIO,2,ATHLETICO,0,,Domingo,Campeonato Brasileiro - Série A
226,14/08/2006,14,CORINTHIANS,1,FIGUEIRENSE,3,,Sábado,Campeonato Brasileiro - Série A
227,21/08/2006,1,CRUZEIRO,2,SAO PAULO,2,,Domingo,Campeonato Brasileiro - Série A
227,21/08/2006,2,INTERNACIONAL,1,PALMEIRAS,1,,Domingo,Campeonato Brasileiro - Série A
227,21/08/2006,3,CORINTHIANS,1,BOTAFOGO,0,,Domingo,Campeonato Brasileiro - Série A
227,21/08/2006,4,SANTOS,0,VASCO DA GAMA,2,,Domingo,Campeonato Brasileiro - Série A
227,21/08/2006,5,FLAMENGO,1,GREMIO,0,,Sábado,Campeonato Brasileiro - Série A
227,21/08/2006,6,PARANA,1,SAO CAETANO,0,,Domingo,Campeonato Brasileiro (Série B/C/D)
227,21/08/2006,7,FORTALEZA,4,JUVENTUDE,1,,Domingo,Campeonato Brasileiro (Série B/C/D)
227,21/08/2006,8,SPORT,8,GUARANI,1,,Sábado,Campeonato Brasileiro - Série B/C
227,21/08/2006,9,BRASILIENSE,0,MARILIA,1,,,Campeonato Brasileiro (Série B/C/D)
227,21/08/2006,10,PAYSANDU,1,PAULISTA,1,,Sábado,Campeonato Brasileiro - Série B/C
227,21/08/2006,11,CORITIBA,2,GAMA,1,,Sábado,Campeonato Brasileiro (Série B/C/D)
227,21/08/2006,12,FIGUEIRENSE,3,ATHLETICO,3,,Domingo,Campeonato Brasileiro - Série A
227,21/08/2006,13,PONTE PRETA,3,GOIAS,2,,Sábado,Campeonato Brasileiro - Série B/C
227,21/08/2006,14,FLUMINENSE,1,SANTA CRUZ,1,,Domingo,Campeonato Brasileiro - Série A
228,28/08/2006,1,FLAMENGO,1,SAO PAULO,1,,Domingo,Campeonato Brasileiro - Série A
228,28/08/2006,2,INTERNACIONAL,1,VASCO DA GAMA,2,,Domingo,Campeonato Brasileiro - Série A
228,28/08/2006,3,CORINTHIANS,0,GREMIO,2,,Domingo,Campeonato Brasileiro - Série A
228,28/08/2006,4,SANTOS,2,GOIAS,1,,Sábado,Campeonato Brasileiro - Série A
228,28/08/2006,5,PONTE PRETA,1,PALMEIRAS,1,,Domingo,Campeonato Brasileiro - Série A
228,28/08/2006,6,PARANA,0,JUVENTUDE,1,,Domingo,Campeonato Brasileiro (Série B/C/D)
228,28/08/2006,7,FIGUEIRENSE,2,SANTA CRUZ,0,,Domingo,Campeonato Brasileiro (Série B/C/D)
228,28/08/2006,8,AVAI,1,CORITIBA,2,,Sábado,Campeonato Brasileiro (Série B/C/D)
228,28/08/2006,9,PAULISTA,1,BRASILIENSE,1,,Sábado,Campeonato Brasileiro (Série B/C/D)
228,28/08/2006,10,AMERICA,3,ATLETICO,2,,Sábado,Campeonato Brasileiro - Série A
228,28/08/2006,11,MARILIA,4,PAYSANDU,1,,Sábado,Campeonato Brasileiro - Série B/C
228,28/08/2006,12,FORTALEZA,2,BOTAFOGO,3,,Domingo,Campeonato Brasileiro - Série A
228,28/08/2006,13,CRUZEIRO,3,SAO CAETANO,0,,Sábado,Campeonato Brasileiro - Série A
228,28/08/2006,14,FLUMINENSE,1,ATHLETICO,2,,Sábado,Campeonato Brasileiro - Série A
229,04/09/2006,1,BRASIL,3,ARGENTINA,0,,Domingo,Seleções (Copa/Eliminatórias/Amistosos)
229,04/09/2006,2,SANTOS,5,PALMEIRAS,1,,Domingo,Campeonato Brasileiro - Série A
229,04/09/2006,3,FLUMINENSE,1,VASCO DA GAMA,1,,Domingo,Campeonato Brasileiro - Série A
229,04/09/2006,4,FLAMENGO,1,INTERNACIONAL,2,,Sábado,Campeonato Brasileiro - Série A
229,04/09/2006,5,SANTA CRUZ,1,SAO PAULO,3,,Domingo,Campeonato Brasileiro - Série A
229,04/09/2006,6,ATHLETICO,0,BOTAFOGO,5,,Domingo,Campeonato Brasileiro - Série A
229,04/09/2006,7,SAO CAETANO,0,FORTALEZA,0,,Domingo,Campeonato Brasileiro (Série B/C/D)
229,04/09/2006,8,GOIAS,2,JUVENTUDE,0,,Domingo,Campeonato Brasileiro (Série B/C/D)
229,04/09/2006,9,PAYSANDU,1,CEARA,2,,Sábado,Campeonato Brasileiro - Série B/C
229,04/09/2006,10,SAO RAIMUNDO,2,PORTUGUESA,0,,Sábado,Campeonato Brasileiro (Série B/C/D)
229,04/09/2006,11,SPORT,2,AVAI,0,,Sábado,Campeonato Brasileiro (Série B/C/D)
229,04/09/2006,12,GREMIO,2,PARANA,1,,Domingo,Campeonato Brasileiro - Série A
229,04/09/2006,13,CRUZEIRO,2,FIGUEIRENSE,2,,Sábado,Campeonato Brasileiro - Série A
229,04/09/2006,14,CORINTHIANS,1,PONTE PRETA,0,,Domingo,Campeonato Brasileiro - Série A
230,11/09/2006,1,SAO PAULO,0,CORINTHIANS,0,,Domingo,Campeonato Brasileiro - Série A
230,11/09/2006,2,BOTAFOGO,0,FLAMENGO,2,,Domingo,Campeonato Brasileiro - Série A
230,11/09/2006,3,FORTALEZA,1,SANTOS,1,,Domingo,Campeonato Brasileiro - Série A
230,11/09/2006,4,VASCO DA GAMA,1,GREMIO,1,,Sábado,Campeonato Brasileiro - Série A
230,11/09/2006,5,JUVENTUDE,2,CRUZEIRO,0,,Domingo,Campeonato Brasileiro - Série A
230,11/09/2006,6,FIGUEIRENSE,2,GOIAS,2,,Domingo,Campeonato Brasileiro (Série B/C/D)
230,11/09/2006,7,PONTE PRETA,2,SANTA CRUZ,0,,Sábado,Campeonato Brasileiro - Série B/C
230,11/09/2006,8,PAYSANDU,1,NAUTICO,0,,Sábado,Campeonato Brasileiro - Série B
230,11/09/2006,9,PORTUGUESA,2,CORITIBA,2,,Sábado,Campeonato Brasileiro (Série B/C/D)
230,11/09/2006,10,ITUANO,1,VILA NOVA,1,,Sábado,Campeonato Brasileiro - Série B
230,11/09/2006,11,CRB,0,ATLETICO,1,,Sábado,Campeonato Brasileiro - Série A
230,11/09/2006,12,PARANA,1,FLUMINENSE,0,,Domingo,Campeonato Brasileiro - Série A
230,11/09/2006,13,PALMEIRAS,3,SAO CAETANO,1,,Sábado,Campeonato Brasileiro - Série A
230,11/09/2006,14,INTERNACIONAL,2,ATHLETICO,0,,Domingo,Campeonato Brasileiro - Série A
231,18/09/2006,1,SAO PAULO,2,INTERNACIONAL,0,,Domingo,Campeonato Brasileiro - Série A
231,18/09/2006,2,CRUZEIRO,1,PALMEIRAS,0,,Domingo,Campeonato Brasileiro - Série A
231,18/09/2006,3,GREMIO,4,BOTAFOGO,0,,Domingo,Campeonato Brasileiro - Série A
231,18/09/2006,4,PONTE PRETA,1,SANTOS,0,,Domingo,Campeonato Brasileiro - Série A
231,18/09/2006,5,VASCO DA GAMA,0,GOIAS,0,,Sábado,Campeonato Brasileiro (Série B/C/D)
231,18/09/2006,6,JUVENTUDE,1,SAO CAETANO,0,,Domingo,Campeonato Brasileiro (Série B/C/D)
231,18/09/2006,7,ATHLETICO,2,SANTA CRUZ,1,,Sábado,Campeonato Brasileiro - Série A
231,18/09/2006,8,AVAI,2,GUARANI,1,,Sábado,Campeonato Brasileiro - Série B/C
231,18/09/2006,9,REMO,2,ATLETICO,1,,Sábado,Campeonato Brasileiro - Série A
231,18/09/2006,10,PORTUGUESA,0,GAMA,0,,Sábado,Campeonato Brasileiro (Série B/C/D)
231,18/09/2006,11,SPORT,2,CORITIBA,0,,Sábado,Campeonato Brasileiro (Série B/C/D)
231,18/09/2006,12,FLUMINENSE,2,FIGUEIRENSE,0,,Domingo,Campeonato Brasileiro - Série A
231,18/09/2006,13,FORTALEZA,3,FLAMENGO,4,,Domingo,Campeonato Brasileiro - Série A
231,18/09/2006,14,CORINTHIANS,1,PARANA,0,,Sábado,Campeonato Brasileiro - Série A
232,25/09/2006,1,INTERNACIONAL,1,CORINTHIANS,1,,Domingo,Campeonato Brasileiro - Série A
232,25/09/2006,2,PALMEIRAS,3,SAO PAULO,1,,Domingo,Campeonato Brasileiro - Série A
232,25/09/2006,3,VASCO DA GAMA,0,BOTAFOGO,0,,Domingo,Campeonato Brasileiro - Série A
232,25/09/2006,4,GOIAS,4,GREMIO,0,,Domingo,Campeonato Brasileiro - Série A
232,25/09/2006,5,SANTOS,3,FLAMENGO,0,,Domingo,Campeonato Brasileiro - Série A
232,25/09/2006,6,SANTA CRUZ,1,JUVENTUDE,0,,Domingo,Campeonato Brasileiro (Série B/C/D)
232,25/09/2006,7,ATHLETICO,3,SAO CAETANO,1,,Sábado,Campeonato Brasileiro - Série A
232,25/09/2006,8,PAULISTA,2,GUARANI,1,,Sábado,Campeonato Brasileiro - Série B/C
232,25/09/2006,9,CEARA,3,AVAI,2,,Sábado,Campeonato Brasileiro (Série B/C/D)
