Concurso,Data,Jogo_Num,Mandante,Gols_Mandante,Visitante,Gols_Visitante,Campeonato,Dia_Semana
720,26/09/2016,7,AMERICA,1,BOTAFOGO,0,,Sábado
720,26/09/2016,8,FIGUEIRENSE,3,SANTA CRUZ,1,,Domingo
720,26/09/2016,9,VILA NOVA,1,LONDRINA,2,,Sábado
720,26/09/2016,10,GREMIO,1,CHAPECOENSE,0,,Domingo
720,26/09/2016,11,ATHLETICO,3,PONTE PRETA,0,,Domingo
720,26/09/2016,12,VITORIA,2,SAO PAULO,0,,Domingo
720,26/09/2016,13,PALMEIRAS,2,CORITIBA,1,,Sábado
720,26/09/2016,14,FLAMENGO,2,CRUZEIRO,1,,Domingo
721,03/10/2016,1,SAO PAULO,0,FLAMENGO,0,,Sábado
721,03/10/2016,2,CRUZEIRO,1,GREMIO,0,,Sábado
721,03/10/2016,3,NAUTICO,3,VASCO DA GAMA,1,,Sábado
721,03/10/2016,4,VOLTA REDONDA,4,CSA,0,,Sábado
721,03/10/2016,5,BOTAFOGO,2,CORINTHIANS,0,,Sábado
721,03/10/2016,6,LONDRINA,3,OESTE,0,,Sábado
721,03/10/2016,7,BRAGANTINO,1,CRB,2,,Sábado
721,03/10/2016,8,XV PIRACICABA,1,PENAPOLENSE,0,,Sábado
721,03/10/2016,9,CAXIAS,0,YPIRANGA,1,,Sábado
721,03/10/2016,10,INTERNACIONAL,1,FIGUEIRENSE,0,,Sábado
721,03/10/2016,11,CHAPECOENSE,1,VITORIA,4,,Sábado
721,03/10/2016,12,PONTE PRETA,1,ATLETICO,2,,Sábado
721,03/10/2016,13,FLUMINENSE,3,SPORT,1,,Sábado
721,03/10/2016,14,SANTOS,2,ATHLETICO,0,,Sábado
722,10/10/2016,1,FLAMENGO,3,SANTA CRUZ,0,,Domingo
722,10/10/2016,2,ATLETICO,3,AVAI,0,,Sábado
722,10/10/2016,3,GUARANI,3,ASA,0,,Sábado
722,10/10/2016,4,FORTALEZA,1,JUVENTUDE,1,,Domingo
722,10/10/2016,5,CRUZEIRO,2,PONTE PRETA,0,,Sábado
722,10/10/2016,6,JOINVILLE,0,PAYSANDU,0,,Sábado
722,10/10/2016,7,VASCO DA GAMA,1,LONDRINA,0,,Sábado
722,10/10/2016,8,BAHIA,4,TUPI,0,,Domingo
722,10/10/2016,9,PARANA,5,CRB,3,,Sábado
722,10/10/2016,10,OESTE,1,CEARA,1,,Sábado
722,10/10/2016,11,SAMPAIO CORREA,2,LUVERDENSE,0,,Sábado
722,10/10/2016,12,BOA ESPORTE,1,BOTAFOGO,0,,Domingo
722,10/10/2016,13,FIGUEIRENSE,0,BOTAFOGO,1,,Domingo
722,10/10/2016,14,AMERICA,0,PALMEIRAS,2,,Domingo
723,17/10/2016,1,SANTOS,1,GREMIO,1,,Domingo
723,17/10/2016,2,BOTAFOGO,3,ATLETICO,2,,Domingo
723,17/10/2016,3,NAUTICO,1,CEARA,0,,Sábado
723,17/10/2016,4,GOIAS,1,VILA NOVA,2,,Sábado
723,17/10/2016,5,INTERNACIONAL,2,FLAMENGO,1,,Domingo
723,17/10/2016,6,JOINVILLE,1,PARANA,0,,Sábado
723,17/10/2016,7,AVAI,1,TUPI,0,,Sábado
723,17/10/2016,8,VASCO DA GAMA,1,CRB,2,,Sábado
723,17/10/2016,9,ATHLETICO,2,CORITIBA,0,,Domingo
723,17/10/2016,10,PONTE PRETA,3,SANTA CRUZ,0,,Domingo
723,17/10/2016,11,CORINTHIANS,2,AMERICA,0,,Domingo
723,17/10/2016,12,SPORT,1,VITORIA,0,,Domingo
723,17/10/2016,13,CRUZEIRO,0,CHAPECOENSE,0,,Domingo
723,17/10/2016,14,FIGUEIRENSE,1,PALMEIRAS,2,,Domingo
724,24/10/2016,1,FLAMENGO,2,CORINTHIANS,2,,Domingo
724,24/10/2016,2,PARANA,0,VASCO DA GAMA,1,,Sábado
724,24/10/2016,3,VITORIA,0,CRUZEIRO,1,,Domingo
724,24/10/2016,4,CRICIUMA,1,ATLETICO,2,,Sábado
724,24/10/2016,5,GREMIO,0,INTERNACIONAL,0,,Domingo
724,24/10/2016,6,OESTE,1,BAHIA,1,,Sábado
724,24/10/2016,7,PAYSANDU,1,GOIAS,1,,Sábado
724,24/10/2016,8,CRB,2,JOINVILLE,1,,Sábado
724,24/10/2016,9,TUPI,1,SAMPAIO CORREA,1,,Sábado
724,24/10/2016,10,CORITIBA,1,FLUMINENSE,1,,Domingo
724,24/10/2016,11,CHAPECOENSE,0,SANTOS,1,,Domingo
724,24/10/2016,12,ATLETICO,3,FIGUEIRENSE,0,,Domingo
724,24/10/2016,13,SAO PAULO,2,PONTE PRETA,0,,Sábado
724,24/10/2016,14,PALMEIRAS,2,SPORT,1,,Domingo
725,31/10/2016,1,ATLETICO,2,FLAMENGO,2,,Sábado
725,31/10/2016,2,BAHIA,3,CEARA,1,,Sábado
725,31/10/2016,3,ATHLETICO,1,CRUZEIRO,0,,Sábado
725,31/10/2016,4,TUPI,1,VILA NOVA,0,,Sábado
725,31/10/2016,5,SANTOS,1,PALMEIRAS,0,,Sábado
725,31/10/2016,6,PAYSANDU,2,SAMPAIO CORREA,1,,Sábado
725,31/10/2016,7,SAO CAETANO,1,BRAGANTINO,0,,Sábado
725,31/10/2016,8,FERROVIARIA,2,NACIONAL,1,,Sábado
725,31/10/2016,9,RIO CLARO,2,SAO CARLOS,1,,Sábado
725,31/10/2016,10,JARAGUA,1,MARCILIO DIAS,2,,Domingo
725,31/10/2016,11,INTERNACIONAL,1,SANTA CRUZ,1,,Sábado
725,31/10/2016,12,CORINTHIANS,1,CHAPECOENSE,1,,Sábado
725,31/10/2016,13,FIGUEIRENSE,0,GREMIO,0,,Sábado
725,31/10/2016,14,BOTAFOGO,0,CORITIBA,0,,Sábado
726,07/11/2016,1,FLAMENGO,0,BOTAFOGO,0,,Sábado
726,07/11/2016,2,BOA ESPORTE,3,GUARANI,0,,Sábado
726,07/11/2016,3,CRUZEIRO,4,FLUMINENSE,2,,Domingo
726,07/11/2016,4,ATLETICO,4,GOIAS,2,,Sábado
726,07/11/2016,5,PALMEIRAS,1,INTERNACIONAL,0,,Domingo
726,07/11/2016,6,SAMPAIO CORREA,1,JOINVILLE,2,,Sábado
726,07/11/2016,7,BRASIL,2,VASCO DA GAMA,1,,Sábado
726,07/11/2016,8,CRB,1,NAUTICO,0,,Sábado
726,07/11/2016,9,SANTA CRUZ,1,AMERICA,0,,Domingo
726,07/11/2016,10,CHAPECOENSE,1,FIGUEIRENSE,0,,Domingo
726,07/11/2016,11,VITORIA,3,ATHLETICO,2,,Domingo
726,07/11/2016,12,CORITIBA,2,ATLETICO,0,,Domingo
726,07/11/2016,13,PONTE PRETA,1,SANTOS,2,,Sábado
726,07/11/2016,14,SAO PAULO,4,CORINTHIANS,0,,Sábado
727,14/11/2016,1,CEARA,2,VILA NOVA,3,,Sábado
727,14/11/2016,2,AVAI,3,NAUTICO,0,,Sábado
727,14/11/2016,3,PARANA,1,CRICIUMA,2,,Sábado
727,14/11/2016,4,LUVERDENSE,2,BAHIA,2,,Sábado
727,14/11/2016,5,BRAGANTINO,1,VASCO DA GAMA,2,,Sábado
727,14/11/2016,6,ATLETICO,5,TUPI,3,,Sábado
727,14/11/2016,7,BRASIL,1,OESTE,1,,Sábado
727,14/11/2016,8,FERROVIARIA,1,SAO CAETANO,1,,Sábado
727,14/11/2016,9,RIO CLARO,1,XV PIRACICABA,2,,Domingo
727,14/11/2016,10,SAMPAIO CORREA,1,LONDRINA,3,,Sábado
727,14/11/2016,11,ALBANIA,0,ISRAEL,3,,Sábado
727,14/11/2016,12,CROACIA,2,ISLANDIA,0,,Sábado
727,14/11/2016,13,BELGICA,8,ESTONIA,1,,Domingo
728,21/11/2016,1,PALMEIRAS,1,BOTAFOGO,0,,Domingo
728,21/11/2016,2,CRUZEIRO,2,SANTOS,2,,Domingo
728,21/11/2016,3,ATHLETICO,2,SPORT,0,,Domingo
728,21/11/2016,4,CRICIUMA,1,VASCO DA GAMA,0,,Sábado
728,21/11/2016,5,PONTE PRETA,1,FLUMINENSE,0,,Domingo
728,21/11/2016,6,CEARA,1,PARANA,1,,Sábado
728,21/11/2016,7,VILA NOVA,2,PAYSANDU,2,,Sábado
728,21/11/2016,8,BRASIL,1,CRB,0,,Sábado
728,21/11/2016,9,VITORIA,4,FIGUEIRENSE,0,,Domingo
728,21/11/2016,10,TUPI,1,NAUTICO,4,,Sábado
728,21/11/2016,11,LONDRINA,0,AVAI,1,,Sábado
728,21/11/2016,12,CHAPECOENSE,2,SAO PAULO,0,,Domingo
728,21/11/2016,13,SANTA CRUZ,3,ATLETICO,3,,Domingo
728,21/11/2016,14,FLAMENGO,2,CORITIBA,2,,Domingo
729,28/11/2016,1,FLAMENGO,2,SANTOS,0,,Domingo
729,28/11/2016,2,INTERNACIONAL,1,CRUZEIRO,0,,Domingo
729,28/11/2016,3,ATLETICO,1,SAO PAULO,2,,Domingo
729,28/11/2016,4,VASCO DA GAMA,2,CEARA,1,,Sábado
729,28/11/2016,5,CORINTHIANS,0,ATHLETICO,0,,Sábado
729,28/11/2016,6,BRAGANTINO,0,LONDRINA,1,,Sábado
729,28/11/2016,7,JOINVILLE,4,VILA NOVA,2,,Sábado
729,28/11/2016,8,AVAI,1,BRASIL,1,,Sábado
729,28/11/2016,9,AMERICA,2,SPORT,2,,Sábado
729,28/11/2016,10,SANTA CRUZ,5,GREMIO,1,,Domingo
729,28/11/2016,11,FIGUEIRENSE,1,FLUMINENSE,0,,Domingo
729,28/11/2016,12,ATLETICO,2,BAHIA,1,,Sábado
729,28/11/2016,13,BOTAFOGO,1,PONTE PRETA,1,,Sábado
729,28/11/2016,14,PALMEIRAS,1,CHAPECOENSE,0,,Domingo
730,05/12/2016,1,VITORIA,0,PALMEIRAS,0,,
730,05/12/2016,2,FLUMINENSE,1,INTERNACIONAL,0,,
730,05/12/2016,3,GREMIO,0,BOTAFOGO,0,,
730,05/12/2016,4,ATHLETICO,1,FLAMENGO,0,,
730,05/12/2016,5,CRUZEIRO,0,CORINTHIANS,1,,
730,05/12/2016,6,GREMIO,1,PALMEIRAS,2,SUB 20,Domingo
730,05/12/2016,7,FLAMENGO,1,CRICIUMA,2,SUB 20,Sábado
730,05/12/2016,8,CRUZEIRO,0,SANTOS,1,SUB 20,Sábado
730,05/12/2016,9,INTERNACIONAL,4,CORINTHIANS,1,SUB 20,Sábado
730,05/12/2016,10,SPORT,0,FIGUEIRENSE,0,,
730,05/12/2016,11,SANTOS,0,AMERICA,0,,
730,05/12/2016,12,PONTE PRETA,0,CORITIBA,0,,
730,05/12/2016,13,SAO PAULO,0,SANTA CRUZ,1,,
730,05/12/2016,14,CHAPECOENSE,0,ATLETICO,1,,
731,09/01/2017,1,SAO CAETANO,1,FLAMENGO,1,SUB 20,Domingo
731,09/01/2017,2,CAPIVARIANO,1,SAO PAULO,3,SUB 20,Sábado
731,09/01/2017,3,ALECRIM,1,SERGIPE,2,SUB 20,Sábado
731,09/01/2017,4,PAYSANDU,1,VOLTA REDONDA,1,SUB 20,Sábado
731,09/01/2017,5,MADUREIRA,2,LUVERDENSE,0,SUB 20,Domingo
731,09/01/2017,6,JUVENTUDE,3,ESTANCIANO,2,SUB 20,Domingo
731,09/01/2017,7,MARILIA,2,AMERICA,1,SUB 20,Sábado
731,09/01/2017,8,CENTRAL,0,SAO BENTO,2,SUB 20,Domingo
731,09/01/2017,9,PAULISTA,1,JOINVILLE,0,SUB 20,Sábado
731,09/01/2017,10,ITUANO,1,SANTA CRUZ,0,SUB 20,Sábado
731,09/01/2017,11,SAO BERNARDO,1,BAHIA,1,SUB 20,Domingo
731,09/01/2017,12,BOTAFOGO,1,RIO BRANCO,2,SUB 20,Sábado
731,09/01/2017,13,RIO BRANCO,0,BOTAFOGO,4,SUB 20,Sábado
731,09/01/2017,14,SAO CARLOS,0,VASCO DA GAMA,1,SUB 20,Sábado
732,16/01/2017,1,FERROVIARIO,2,FORTALEZA,2,,Domingo
732,16/01/2017,2,UNICLINIC,1,GUARANY,1,,Domingo
732,16/01/2017,3,NOVA IGUACU,2,TIGRES DO BRASIL,0,,Sábado
732,16/01/2017,4,CENTRAL,2,BELO JARDIM,0,,Domingo
732,16/01/2017,5,SERRANO,3,CSP,2,,Domingo
732,16/01/2017,6,TREZE,1,INTERNACIONAL,0,,Domingo
732,16/01/2017,7,ITAPIPOCA,1,MARANGUAPE,1,,Domingo
732,16/01/2017,8,SOUSA,0,BOTAFOGO,1,,Domingo
732,16/01/2017,9,ABC,2,GLOBO,0,,Domingo
732,16/01/2017,10,GUARANI,3,HORIZONTE,1,,Domingo
732,16/01/2017,11,VITORIA,1,SERRA TALHADA,1,,Domingo
732,16/01/2017,12,ALECRIM,0,BARAUNAS,2,,Domingo
732,16/01/2017,13,SANTA CRUZ,0,AMERICA,0,,Sábado
732,16/01/2017,14,ATLETICO,0,AMERICA,2,,Domingo
733,23/01/2017,1,FORTALEZA,1,CEARA,0,,Domingo
733,23/01/2017,2,NOVA IGUACU,2,CABOFRIENSE,3,,Sábado
733,23/01/2017,3,SALGUEIRO,0,CENTRAL,0,,Domingo
733,23/01/2017,4,BONSUCESSO,0,TIGRES DO BRASIL,2,,Sábado
733,23/01/2017,5,BOTAFOGO,2,AUTO ESPORTE,1,,Domingo
733,23/01/2017,6,BELO JARDIM,1,SERRA TALHADA,0,,Domingo
733,23/01/2017,7,GUARANI,0,FERROVIARIO,0,,Domingo
733,23/01/2017,8,SANTA CRUZ,1,GLOBO,0,,
733,23/01/2017,9,GUARANY,3,ITAPIPOCA,2,,Domingo
733,23/01/2017,10,POTIGUAR,0,BARAUNAS,0,,
733,23/01/2017,11,CSE,1,CRB,1,,Domingo
733,23/01/2017,12,CSA,2,MURICI,0,,Domingo
733,23/01/2017,13,AMERICA,0,ABC,1,,Sábado
733,23/01/2017,14,CAMPINENSE,1,TREZE,1,,Domingo
734,30/01/2017,1,VASCO DA GAMA,0,FLUMINENSE,3,,Domingo
734,30/01/2017,2,ATLETICO,0,VILA NOVA,1,,Sábado
734,30/01/2017,3,FLAMENGO,4,BOAVISTA,1,,Sábado
734,30/01/2017,4,CRICIUMA,0,AVAI,1,,Sábado
734,30/01/2017,5,CIANORTE,1,CORITIBA,0,,Domingo
734,30/01/2017,6,VITORIA CONQUISTA,1,BAHIA DE FEIRA,0,,Domingo
734,30/01/2017,7,HORIZONTE,1,FORTALEZA,0,,Domingo
734,30/01/2017,8,JUVENTUDE,0,BRASIL,0,,Domingo
734,30/01/2017,9,CONFIANCA,0,ITABAIANA,0,,Domingo
734,30/01/2017,10,VILLA NOVA,1,CRUZEIRO,2,,Domingo
734,30/01/2017,11,MACAE,1,MADUREIRA,2,,Domingo
734,30/01/2017,12,PAYSANDU,3,CASTANHAL,0,,Sábado
734,30/01/2017,13,VITORIA,1,LINHARES,0,,Sábado
734,30/01/2017,14,NAUTICO,1,SANTA CRUZ,1,,Domingo
735,06/02/2017,1,CORITIBA,1,PARANA,0,,Domingo
735,06/02/2017,2,GOIAS,1,ATLETICO,0,,Domingo
735,06/02/2017,3,CRICIUMA,1,JOINVILLE,0,,Domingo
735,06/02/2017,4,CEARA,1,FERROVIARIO,0,,Sábado
735,06/02/2017,5,CAXIAS,2,GREMIO,1,,Domingo
735,06/02/2017,6,PALMEIRAS,1,BOTAFOGO,0,,Domingo
735,06/02/2017,7,SAO RAIMUNDO,1,REMO,1,,Domingo
735,06/02/2017,8,SAO BENTO,0,CORINTHIANS,1,,Sábado
735,06/02/2017,9,TIRADENTES,1,HORIZONTE,2,,Sábado
735,06/02/2017,10,BOTAFOGO,2,MACAE,1,,Sábado
735,06/02/2017,11,AMERICA,0,URT,0,,Domingo
735,06/02/2017,12,BOAVISTA,0,MADUREIRA,1,,Sábado
735,06/02/2017,13,TOLEDO,2,LONDRINA,1,,Domingo
735,06/02/2017,14,INTERNACIONAL,1,NOVO HAMBURGO,2,,Sábado
736,13/02/2017,1,BOTAFOGO,1,FLAMENGO,2,,Domingo
736,13/02/2017,2,FIGUEIRENSE,4,CRICIUMA,2,,Domingo
736,13/02/2017,3,REMO,2,PAYSANDU,1,,Domingo
736,13/02/2017,4,ABC,0,CRB,0,,Sábado
736,13/02/2017,5,SAO PAULO,5,PONTE PRETA,2,,Domingo
736,13/02/2017,6,FLUMINENSE,4,BANGU,0,,Domingo
736,13/02/2017,7,CAMPINENSE,2,NAUTICO,0,,Domingo
736,13/02/2017,8,ITUANO,1,PALMEIRAS,0,,Domingo
736,13/02/2017,9,SAO BERNARDO,2,SAO BENTO,1,,Domingo
736,13/02/2017,10,JOINVILLE,0,AVAI,0,,Domingo
736,13/02/2017,11,VOLTA REDONDA,1,VASCO DA GAMA,0,,Domingo
736,13/02/2017,12,ATLETICO,3,UBERLANDIA,0,,Domingo
736,13/02/2017,13,INTERNACIONAL,1,CAXIAS,1,,Sábado
736,13/02/2017,14,VITORIA,2,AMERICA,1,,Sábado
737,21/02/2017,1,ATLETICO,4,AMERICA,1,,Domingo
737,21/02/2017,2,LINENSE,0,PALMEIRAS,4,,Domingo
737,21/02/2017,3,FLAMENGO,4,MADUREIRA,0,,Domingo
737,21/02/2017,4,VILA NOVA,0,ATLETICO,1,,Domingo
737,21/02/2017,5,ATHLETICO,0,CORITIBA,1,,
737,21/02/2017,6,CHAPECOENSE,1,FIGUEIRENSE,1,,Domingo
737,21/02/2017,7,BAHIA DE FEIRA,0,VITORIA,1,,Domingo
737,21/02/2017,8,AGUIA,0,PAYSANDU,3,,Sábado
737,21/02/2017,9,NOVO HAMBURGO,4,JUVENTUDE,1,,Domingo
737,21/02/2017,10,SAO BENTO,0,BOTAFOGO,0,,Sábado
737,21/02/2017,11,GUARANI,0,CEARA,1,,Domingo
737,21/02/2017,12,SAO PAULO,2,MIRASSOL,2,,Sábado
737,21/02/2017,13,FLUMINENSE,3,VOLTA REDONDA,0,,Sábado
737,21/02/2017,14,SANTA CRUZ,1,SPORT,1,,Domingo
738,02/03/2017,1,SANTOS,2,BOTAFOGO,0,,Sábado
738,02/03/2017,2,INTERNACIONAL,1,BRASIL,0,,Sábado
738,02/03/2017,3,ANAPOLIS,0,VILA NOVA,1,,Sábado
738,02/03/2017,4,JOINVILLE,0,CHAPECOENSE,1,,Sábado
738,02/03/2017,5,UNICLINIC,0,SANTA CRUZ,2,,Sábado
738,02/03/2017,6,AMERICA,0,VITORIA,0,,Sábado
738,02/03/2017,7,PARANA,0,BAHIA,0,,
738,02/03/2017,8,RIVER,1,SPORT,2,,Sábado
738,02/03/2017,9,VILLA NOVA,1,TRICORDIANO,1,,Sábado
738,02/03/2017,10,CAMETA,1,REMO,0,,
738,02/03/2017,11,CRICIUMA,5,METROPOLITANO,4,,Sábado
738,02/03/2017,12,CRB,2,ABC,0,,Sábado
738,02/03/2017,13,PONTE PRETA,1,SAO BERNARDO,0,,Sábado
738,02/03/2017,14,MIRASSOL,2,CORINTHIANS,3,,Sábado
739,06/03/2017,1,CORINTHIANS,1,SANTOS,0,,Sábado
739,06/03/2017,2,GREMIO,2,INTERNACIONAL,2,,Sábado
739,06/03/2017,3,ATLETICO,2,VILLA NOVA,1,,Sábado
739,06/03/2017,4,CRB,1,ASA,0,,Domingo
739,06/03/2017,5,NAUTICO,2,SPORT,1,,Domingo
739,06/03/2017,6,VITORIA CONQUISTA,0,BAHIA,1,,Domingo
739,06/03/2017,7,GOIAS,4,GOIANESIA,2,,Sábado
739,06/03/2017,8,HORIZONTE,1,FERROVIARIO,0,,Domingo
739,06/03/2017,9,ITUANO,0,PONTE PRETA,1,,Domingo
739,06/03/2017,10,SAO PAULO,4,SANTO ANDRE,1,,Domingo
739,06/03/2017,11,CEILANDIA,1,GAMA,0,,
739,06/03/2017,12,ITUMBIARA,0,ATLETICO,3,,Domingo
739,06/03/2017,13,SALGUEIRO,0,SANTA CRUZ,1,,Domingo
739,06/03/2017,14,CHAPECOENSE,2,CRICIUMA,0,,Domingo
740,13/03/2017,1,PALMEIRAS,3,SAO PAULO,0,,Sábado
740,13/03/2017,2,ATLETICO,1,GOIAS,2,,Sábado
740,13/03/2017,3,SAO BERNARDO,1,SANTOS,4,,Domingo
740,13/03/2017,4,NAUTICO,1,SANTA CRUZ,0,,Domingo
740,13/03/2017,5,JUVENTUDE,1,INTERNACIONAL,0,,Domingo
740,13/03/2017,6,PONTE PRETA,1,CORINTHIANS,1,,Domingo
740,13/03/2017,7,AMERICA,0,CRUZEIRO,1,,Domingo
740,13/03/2017,8,GAMA,1,BRASILIENSE,1,,Domingo
740,13/03/2017,9,AVAI,2,CRICIUMA,3,,Domingo
740,13/03/2017,10,MOTO CLUBE,0,BAHIA,4,,Domingo
740,13/03/2017,11,RIVER,1,SAMPAIO CORREA,0,,Sábado
740,13/03/2017,12,CSA,1,CRB,0,,Sábado
740,13/03/2017,13,AMERICA,0,SERGIPE,2,,Domingo
740,13/03/2017,14,VITORIA,1,BOTAFOGO,0,,Domingo
741,20/03/2017,1,VASCO DA GAMA,0,BOTAFOGO,0,,Domingo
741,20/03/2017,2,SANTOS,1,PALMEIRAS,2,,Domingo
741,20/03/2017,3,TOLEDO,2,CORITIBA,4,,Domingo
741,20/03/2017,4,GOIAS,1,ANAPOLIS,1,,Domingo
741,20/03/2017,5,TRICORDIANO,1,ATLETICO,2,,Sábado
741,20/03/2017,6,FIGUEIRENSE,0,JOINVILLE,2,,Sábado
741,20/03/2017,7,JUVENTUDE,0,CAXIAS,1,,Sábado
741,20/03/2017,8,MIRASSOL,2,SANTO ANDRE,3,,Sábado
741,20/03/2017,9,URT,2,VILLA NOVA,1,,Domingo
741,20/03/2017,10,VOLTA REDONDA,3,MADUREIRA,2,,Domingo
741,20/03/2017,11,SALGUEIRO,2,NAUTICO,0,,Sábado
741,20/03/2017,12,SANTA CRUZ,5,CENTRAL,1,,Sábado
741,20/03/2017,13,GREMIO,1,VERANOPOLIS,1,,Domingo
741,20/03/2017,14,SAO PAULO,1,ITUANO,1,,Sábado
742,27/03/2017,1,SAO PAULO,1,CORINTHIANS,1,,Domingo
742,27/03/2017,2,VILA NOVA,0,GOIAS,0,,Domingo
742,27/03/2017,3,GREMIO,4,JUVENTUDE,0,,Sábado
742,27/03/2017,4,PAYSANDU,1,REMO,1,,Domingo
742,27/03/2017,5,FLAMENGO,2,VASCO DA GAMA,2,,Sábado
742,27/03/2017,6,CHAPECOENSE,2,AVAI,0,,Domingo
742,27/03/2017,7,ATHLETICO,1,CIANORTE,1,,Sábado
742,27/03/2017,8,FORTALEZA,3,TIRADENTES,0,,Domingo
742,27/03/2017,9,CRB,0,CSA,0,,Domingo
742,27/03/2017,10,SANTO ANDRE,0,SANTOS,1,,Sábado
742,27/03/2017,11,AMERICA,3,TRICORDIANO,0,,Sábado
742,27/03/2017,12,BRASIL,1,NOVO HAMBURGO,1,,Domingo
742,27/03/2017,13,BANGU,0,BOTAFOGO,2,,Domingo
742,27/03/2017,14,SPORT,1,SANTA CRUZ,1,,Domingo
743,03/04/2017,1,FLUMINENSE,1,FLAMENGO,1,,Domingo
743,03/04/2017,2,FIGUEIRENSE,0,CHAPECOENSE,2,,Domingo
743,03/04/2017,3,BOAVISTA,1,PORTUGUESA,1,,Domingo
743,03/04/2017,4,RIO BRANCO,2,LUVERDENSE,2,,Sábado
743,03/04/2017,5,CRUZEIRO,2,ATLETICO,1,,Sábado
743,03/04/2017,6,URT,2,UBERLANDIA,1,,Domingo
743,03/04/2017,7,NOVA IGUACU,0,VASCO DA GAMA,2,,Domingo
743,03/04/2017,8,MACAE,2,VOLTA REDONDA,2,,Domingo
743,03/04/2017,9,MADUREIRA,3,BANGU,1,,Domingo
743,03/04/2017,10,VILA NOVA,2,ITUMBIARA,3,,Domingo
743,03/04/2017,11,ANAPOLIS,1,ATLETICO,1,,Sábado
743,03/04/2017,12,SANTA CRUZ,1,ITABAIANA,0,,Sábado
743,03/04/2017,13,SPORT,3,CAMPINENSE,1,,Domingo
743,03/04/2017,14,VITORIA,1,RIVER,0,,Sábado
744,11/04/2017,1,BAHIA,1,VITORIA,2,,Domingo
744,11/04/2017,2,CORINTHIANS,1,BOTAFOGO,0,,Domingo
744,11/04/2017,3,FIGUEIRENSE,0,AVAI,0,,Domingo
744,11/04/2017,4,ITUMBIARA,2,GOIAS,2,,Domingo
744,11/04/2017,5,SANTA CRUZ,1,NAUTICO,2,,Domingo
744,11/04/2017,6,TREZE,2,AUTO ESPORTE,0,,Domingo
744,11/04/2017,7,AMERICA,1,VILLA NOVA,1,,Domingo
744,11/04/2017,8,PAYSANDU,1,AGUIA,1,,Sábado
744,11/04/2017,9,CENTRAL,1,SPORT,3,,Domingo
744,11/04/2017,10,FORTALEZA,1,FERROVIARIO,1,,Domingo
744,11/04/2017,11,CAXIAS,1,JUVENTUDE,0,,Domingo
744,11/04/2017,12,METROPOLITANO,1,CHAPECOENSE,3,,Domingo
744,11/04/2017,13,SAO PAULO,5,LINENSE,0,,Sábado
744,11/04/2017,14,ATLETICO,4,GOIANESIA,2,,Domingo
745,18/04/2017,1,CHAPECOENSE,2,JOINVILLE,0,,Sábado
745,18/04/2017,2,BOTAFOGO,0,TREZE,1,,Domingo
745,18/04/2017,3,SANTO ANDRE,1,SAO BENTO,1,,Sábado
745,18/04/2017,4,CEARA,2,GUARANI,0,,Domingo
745,18/04/2017,5,UNIAO BARBARENSE,0,XV NOV PIRACICABA,4,,Sábado
745,18/04/2017,6,RIO PRETO,4,RIO CLARO,1,,Sábado
745,18/04/2017,7,PENAPOLENSE,1,BRAGANTINO,2,,Domingo
745,18/04/2017,8,SERTAOZINHO,5,MOGI MIRIM,3,,Domingo
745,18/04/2017,9,TAUBATE,3,SAO CAETANO,2,,Domingo
745,18/04/2017,10,GUARANI,1,BARRETOS,0,,Domingo
745,18/04/2017,11,INTERNACIONAL,0,AUTO ESPORTE,7,,Domingo
745,18/04/2017,12,TUBARAO,0,FIGUEIRENSE,0,,Domingo
745,18/04/2017,13,METROPOLITANO,2,CRICIUMA,2,,Domingo
745,18/04/2017,14,ITUANO,0,FERROVIARIA,3,,Sábado
746,24/04/2017,1,CORINTHIANS,1,SAO PAULO,1,,Domingo
746,24/04/2017,2,NAUTICO,1,SPORT,1,,Domingo
746,24/04/2017,3,CRICIUMA,1,CHAPECOENSE,0,,Domingo
746,24/04/2017,4,GOIAS,0,ATLETICO,0,,Domingo
746,24/04/2017,5,CAXIAS,1,INTERNACIONAL,0,,Domingo
746,24/04/2017,6,BAHIA,1,FLUMINENSE,0,,Sábado
746,24/04/2017,7,VITORIA,5,VITORIA CONQUISTA,0,,Domingo
746,24/04/2017,8,PAYSANDU,3,SAO RAIMUNDO,1,,Sábado
746,24/04/2017,9,MOGI MIRIM,1,RIO PRETO,2,,Domingo
746,24/04/2017,10,FIGUEIRENSE,1,METROPOLITANO,3,,Domingo
746,24/04/2017,11,CEARA,1,GUARANI,0,,Sábado
746,24/04/2017,12,SALGUEIRO,2,SANTA CRUZ,0,,Sábado
746,24/04/2017,13,NOVO HAMBURGO,1,GREMIO,1,,Domingo
746,24/04/2017,14,PALMEIRAS,1,PONTE PRETA,0,,Sábado
747,02/05/2017,1,FLUMINENSE,0,FLAMENGO,1,,Domingo
747,02/05/2017,2,CRUZEIRO,0,ATLETICO,0,,Domingo
747,02/05/2017,3,INTERNACIONAL,2,NOVO HAMBURGO,2,,Domingo
747,02/05/2017,4,PAYSANDU,1,REMO,1,,Domingo
747,02/05/2017,5,BAHIA,2,VITORIA,0,,Domingo
747,02/05/2017,6,LONDRINA,4,CIANORTE,1,,Sábado
747,02/05/2017,7,AVAI,0,CHAPECOENSE,1,,Domingo
747,02/05/2017,8,CRB,1,CSA,0,,Domingo
